asset_id,original_backup_path,original_asset_path,webp_asset_path,webp_status,width,height,source_type,source_title,source_date,description,reference_count
cfs-image-0088,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1097244100329898.jpg,assets/images/original/cfs-image-0088.jpg,assets/images/webp/cfs-image-0088.webp,ok,960,549,uncategorized_photo,未分類写真,2016-09-10 20:13,,1
cfs-image-0089,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1101142416606733.jpg,assets/images/original/cfs-image-0089.jpg,assets/images/webp/cfs-image-0089.webp,ok,960,540,uncategorized_photo,未分類写真,2016-09-15 18:58,,1
cfs-image-0090,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1101142429940065.jpg,assets/images/original/cfs-image-0090.jpg,assets/images/webp/cfs-image-0090.webp,ok,960,540,uncategorized_photo,未分類写真,2016-09-15 18:58,,1
cfs-image-0091,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1101199089934399.jpg,assets/images/original/cfs-image-0091.jpg,assets/images/webp/cfs-image-0091.webp,ok,960,540,uncategorized_photo,未分類写真,2016-09-15 21:07,,1
cfs-image-0092,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1101199106601064.jpg,assets/images/original/cfs-image-0092.jpg,assets/images/webp/cfs-image-0092.webp,ok,960,540,uncategorized_photo,未分類写真,2016-09-15 21:07,,1
cfs-image-0093,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1101199143267727.jpg,assets/images/original/cfs-image-0093.jpg,assets/images/webp/cfs-image-0093.webp,ok,960,540,uncategorized_photo,未分類写真,2016-09-15 21:07,,1
cfs-image-0094,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1101199239934384.jpg,assets/images/original/cfs-image-0094.jpg,assets/images/webp/cfs-image-0094.webp,ok,960,540,uncategorized_photo,未分類写真,2016-09-15 21:07,,1
cfs-image-0095,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1106164582771183.jpg,assets/images/original/cfs-image-0095.jpg,assets/images/webp/cfs-image-0095.webp,ok,960,540,uncategorized_photo,未分類写真,2016-09-22 16:00,開発時間は後1時間！ 各チーム、ラストスパート！,1
cfs-image-0096,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1106231799431128.jpg,assets/images/original/cfs-image-0096.jpg,assets/images/webp/cfs-image-0096.webp,ok,960,540,uncategorized_photo,未分類写真,2016-09-22 17:50,投票！,1
cfs-image-0097,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1106341639420144.jpg,assets/images/original/cfs-image-0097.jpg,assets/images/webp/cfs-image-0097.webp,ok,960,540,uncategorized_photo,未分類写真,2016-09-22 20:48,,1
cfs-image-0098,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1106341656086809.jpg,assets/images/original/cfs-image-0098.jpg,assets/images/webp/cfs-image-0098.webp,ok,960,540,uncategorized_photo,未分類写真,2016-09-22 20:48,,1
cfs-image-0099,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1177939422260365.jpg,assets/images/original/cfs-image-0099.jpg,assets/images/webp/cfs-image-0099.webp,ok,842,595,uncategorized_photo,未分類写真,2016-12-10 21:54,,1
cfs-image-0100,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1219597151427925.jpg,assets/images/original/cfs-image-0100.jpg,assets/images/webp/cfs-image-0100.webp,ok,540,960,uncategorized_photo,未分類写真,2017-01-11 22:04,忘れ物のようです,1
cfs-image-0101,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1230047753716198.jpg,assets/images/original/cfs-image-0101.jpg,assets/images/webp/cfs-image-0101.webp,ok,842,595,uncategorized_photo,未分類写真,2017-01-24 02:04,,1
cfs-image-0102,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1236631643057809.jpg,assets/images/original/cfs-image-0102.jpg,assets/images/webp/cfs-image-0102.webp,ok,842,595,uncategorized_photo,未分類写真,2017-01-30 17:03,,1
cfs-image-0103,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1237125709675069.jpg,assets/images/original/cfs-image-0103.jpg,assets/images/webp/cfs-image-0103.webp,ok,2048,1368,uncategorized_photo,未分類写真,2017-01-31 09:12,,1
cfs-image-0104,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1257891314265175.jpg,assets/images/original/cfs-image-0104.jpg,assets/images/webp/cfs-image-0104.webp,ok,842,595,uncategorized_photo,未分類写真,2017-02-23 20:22,,1
cfs-image-0105,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1262897160431257.jpg,assets/images/original/cfs-image-0105.jpg,assets/images/webp/cfs-image-0105.webp,ok,960,641,uncategorized_photo,未分類写真,2017-03-01 15:01,,1
cfs-image-0106,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1263746817012958.png,assets/images/original/cfs-image-0106.png,assets/images/webp/cfs-image-0106.webp,ok,1025,439,uncategorized_photo,未分類写真,2017-03-02 19:20,,1
cfs-image-0107,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1265183846869255.jpg,assets/images/original/cfs-image-0107.jpg,assets/images/webp/cfs-image-0107.webp,ok,1440,1080,uncategorized_photo,未分類写真,2017-03-04 15:43,ドローン画像を貼り付けたタイルを背景に記念撮影！ #OpenDataDay #オープンデータデイ,1
cfs-image-0108,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1265251810195792.jpg,assets/images/original/cfs-image-0108.jpg,assets/images/webp/cfs-image-0108.webp,ok,960,540,uncategorized_photo,未分類写真,2017-03-04 18:13,,1
cfs-image-0109,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1265251823529124.jpg,assets/images/original/cfs-image-0109.jpg,assets/images/webp/cfs-image-0109.webp,ok,960,540,uncategorized_photo,未分類写真,2017-03-04 18:13,,1
cfs-image-0110,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1265251830195790.jpg,assets/images/original/cfs-image-0110.jpg,assets/images/webp/cfs-image-0110.webp,ok,960,540,uncategorized_photo,未分類写真,2017-03-04 18:13,,1
cfs-image-0111,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1270419919678981.jpg,assets/images/original/cfs-image-0111.jpg,assets/images/webp/cfs-image-0111.webp,ok,842,595,uncategorized_photo,未分類写真,2017-03-10 14:37,,1
cfs-image-0112,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1273388132715493.jpg,assets/images/original/cfs-image-0112.jpg,assets/images/webp/cfs-image-0112.webp,ok,2048,1152,uncategorized_photo,未分類写真,2017-03-13 22:30,,1
cfs-image-0113,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1344433708944268.jpg,assets/images/original/cfs-image-0113.jpg,assets/images/webp/cfs-image-0113.webp,ok,1381,861,uncategorized_photo,未分類写真,2017-05-24 20:40,,1
cfs-image-0114,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1359779680743004.jpg,assets/images/original/cfs-image-0114.jpg,assets/images/webp/cfs-image-0114.webp,ok,842,595,uncategorized_photo,未分類写真,2017-06-09 17:25,,1
cfs-image-0115,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1399396203448018.jpg,assets/images/original/cfs-image-0115.jpg,assets/images/webp/cfs-image-0115.webp,ok,842,595,uncategorized_photo,未分類写真,2017-07-20 20:53,,1
cfs-image-0116,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1760921230628845.jpg,assets/images/original/cfs-image-0116.jpg,assets/images/webp/cfs-image-0116.webp,ok,1280,720,uncategorized_photo,未分類写真,2018-07-21 06:16,,1
cfs-image-0117,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1760944003959901.jpg,assets/images/original/cfs-image-0117.jpg,assets/images/webp/cfs-image-0117.webp,ok,1280,613,uncategorized_photo,未分類写真,2018-07-21 06:37,,1
cfs-image-0118,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1760962480624720.jpg,assets/images/original/cfs-image-0118.jpg,assets/images/webp/cfs-image-0118.webp,ok,960,540,uncategorized_photo,未分類写真,2018-07-21 06:55,,1
cfs-image-0119,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/1761062427281392.jpg,assets/images/original/cfs-image-0119.jpg,assets/images/webp/cfs-image-0119.webp,ok,1357,751,uncategorized_photo,未分類写真,2018-07-21 08:44,,1
cfs-image-0120,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2064526210268344.jpg,assets/images/original/cfs-image-0120.jpg,assets/images/webp/cfs-image-0120.webp,ok,1909,839,uncategorized_photo,未分類写真,2019-02-25 00:28,,1
cfs-image-0121,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2068549963199302.jpg,assets/images/original/cfs-image-0121.jpg,assets/images/webp/cfs-image-0121.webp,ok,1909,839,uncategorized_photo,未分類写真,2019-02-27 18:20,,1
cfs-image-0122,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2073810852673213.jpg,assets/images/original/cfs-image-0122.jpg,assets/images/webp/cfs-image-0122.webp,ok,1440,1080,uncategorized_photo,未分類写真,2019-03-03 11:00,車いすマッピングパーティー始まりました。マッピングの方法を説明してます。車いすの利用者でもある傳田議員も参加されコメントをいただくことになってます。,1
cfs-image-0123,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2115374405183524.jpg,assets/images/original/cfs-image-0123.jpg,assets/images/webp/cfs-image-0123.webp,ok,842,595,uncategorized_photo,未分類写真,2019-04-02 13:01,,1
cfs-image-0124,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2122508267803471.jpg,assets/images/original/cfs-image-0124.jpg,assets/images/webp/cfs-image-0124.webp,ok,750,562,uncategorized_photo,未分類写真,2019-04-07 10:22,,1
cfs-image-0125,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2122508284470136.jpg,assets/images/original/cfs-image-0125.jpg,assets/images/webp/cfs-image-0125.webp,ok,720,960,uncategorized_photo,未分類写真,2019-04-07 10:22,,1
cfs-image-0126,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2122818454439119.jpg,assets/images/original/cfs-image-0126.jpg,assets/images/webp/cfs-image-0126.webp,ok,1024,1024,uncategorized_photo,未分類写真,2019-04-07 16:13,マッピングパーティースタートしました。,1
cfs-image-0127,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2122822421105389.jpg,assets/images/original/cfs-image-0127.jpg,assets/images/webp/cfs-image-0127.webp,ok,2048,1536,uncategorized_photo,未分類写真,2019-04-07 16:17,集合写真です。,1
cfs-image-0128,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2477188432335451.jpg,assets/images/original/cfs-image-0128.jpg,assets/images/webp/cfs-image-0128.webp,ok,720,960,uncategorized_photo,未分類写真,2019-10-30 19:33,,1
cfs-image-0129,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2477188482335446.jpg,assets/images/original/cfs-image-0129.jpg,assets/images/webp/cfs-image-0129.webp,ok,960,720,uncategorized_photo,未分類写真,2019-10-30 19:33,,1
cfs-image-0130,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2477188535668774.jpg,assets/images/original/cfs-image-0130.jpg,assets/images/webp/cfs-image-0130.webp,ok,960,720,uncategorized_photo,未分類写真,2019-10-30 19:33,,1
cfs-image-0131,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2477188585668769.jpg,assets/images/original/cfs-image-0131.jpg,assets/images/webp/cfs-image-0131.webp,ok,960,720,uncategorized_photo,未分類写真,2019-10-30 19:33,,1
cfs-image-0132,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2477188662335428.jpg,assets/images/original/cfs-image-0132.jpg,assets/images/webp/cfs-image-0132.webp,ok,960,720,uncategorized_photo,未分類写真,2019-10-30 19:33,,1
cfs-image-0133,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2477188699002091.jpg,assets/images/original/cfs-image-0133.jpg,assets/images/webp/cfs-image-0133.webp,ok,960,720,uncategorized_photo,未分類写真,2019-10-30 19:33,,1
cfs-image-0134,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2477188742335420.jpg,assets/images/original/cfs-image-0134.jpg,assets/images/webp/cfs-image-0134.webp,ok,720,960,uncategorized_photo,未分類写真,2019-10-30 19:33,,1
cfs-image-0135,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2644335638954062.jpg,assets/images/original/cfs-image-0135.jpg,assets/images/webp/cfs-image-0135.webp,ok,842,595,uncategorized_photo,未分類写真,2020-01-17 22:21,,1
cfs-image-0136,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2667269096660716.jpg,assets/images/original/cfs-image-0136.jpg,assets/images/webp/cfs-image-0136.webp,ok,1440,810,uncategorized_photo,未分類写真,2020-01-29 18:25,南ラウンジのDスペース確保しました！,1
cfs-image-0137,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2677225878998371.jpg,assets/images/original/cfs-image-0137.jpg,assets/images/webp/cfs-image-0137.webp,ok,842,595,uncategorized_photo,未分類写真,2020-02-03 18:26,,1
cfs-image-0138,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2707142432673382.png,assets/images/original/cfs-image-0138.png,assets/images/webp/cfs-image-0138.webp,ok,1025,439,uncategorized_photo,未分類写真,2020-02-18 12:20,,1
cfs-image-0139,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2708888099165482.jpg,assets/images/original/cfs-image-0139.jpg,assets/images/webp/cfs-image-0139.webp,ok,960,411,uncategorized_photo,未分類写真,2020-02-19 09:47,,1
cfs-image-0140,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2709834575737501.jpg,assets/images/original/cfs-image-0140.jpg,assets/images/webp/cfs-image-0140.webp,ok,960,540,uncategorized_photo,未分類写真,2020-02-19 21:59,,1
cfs-image-0141,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2709834625737496.jpg,assets/images/original/cfs-image-0141.jpg,assets/images/webp/cfs-image-0141.webp,ok,960,540,uncategorized_photo,未分類写真,2020-02-19 21:59,,1
cfs-image-0142,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2816502681737356.jpg,assets/images/original/cfs-image-0142.jpg,assets/images/webp/cfs-image-0142.webp,ok,2048,1536,uncategorized_photo,未分類写真,2020-04-10 15:32,,1
cfs-image-0143,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2923786527675637.jpg,assets/images/original/cfs-image-0143.jpg,assets/images/webp/cfs-image-0143.webp,ok,842,595,uncategorized_photo,未分類写真,2020-05-26 11:00,,1
cfs-image-0144,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/2980624661991823.jpg,assets/images/original/cfs-image-0144.jpg,assets/images/webp/cfs-image-0144.webp,ok,842,595,uncategorized_photo,未分類写真,2020-06-18 09:55,,1
cfs-image-0145,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/3031745843546371.jpg,assets/images/original/cfs-image-0145.jpg,assets/images/webp/cfs-image-0145.webp,ok,842,595,uncategorized_photo,未分類写真,2020-07-07 14:44,,1
cfs-image-0146,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/3032009053520050.jpg,assets/images/original/cfs-image-0146.jpg,assets/images/webp/cfs-image-0146.webp,ok,1276,1276,uncategorized_photo,未分類写真,2020-07-07 17:20,,1
cfs-image-0147,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/3032010406853248.jpg,assets/images/original/cfs-image-0147.jpg,assets/images/webp/cfs-image-0147.webp,ok,638,638,uncategorized_photo,未分類写真,2020-07-07 17:20,,1
cfs-image-0148,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/3032022540185368.jpg,assets/images/original/cfs-image-0148.jpg,assets/images/webp/cfs-image-0148.webp,ok,1191,842,uncategorized_photo,未分類写真,2020-07-07 17:28,,1
cfs-image-0149,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/3032065823514373.jpg,assets/images/original/cfs-image-0149.jpg,assets/images/webp/cfs-image-0149.webp,ok,1057,713,uncategorized_photo,未分類写真,2020-07-07 17:43,SDGs的に捉えた長期計画の事例 品川区長期基本計画より： https://www.city.shinagawa.tokyo.jp/PC/kuseizyoho/kuseizyoho-siryo/kuseizyoho-siryo-zaisei/kuseizyoho-siryo-zaisei-plan/cho-keisakutei/index.html?fbc…,1
cfs-image-0150,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/3033654890022133.jpg,assets/images/original/cfs-image-0150.jpg,assets/images/webp/cfs-image-0150.webp,ok,960,678,uncategorized_photo,未分類写真,2020-07-08 07:26,,1
cfs-image-0151,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/3033658050021817.jpg,assets/images/original/cfs-image-0151.jpg,assets/images/webp/cfs-image-0151.webp,ok,960,678,uncategorized_photo,未分類写真,2020-07-08 07:28,,1
cfs-image-0152,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/3033661726688116.jpg,assets/images/original/cfs-image-0152.jpg,assets/images/webp/cfs-image-0152.webp,ok,960,678,uncategorized_photo,未分類写真,2020-07-08 07:29,,1
cfs-image-0153,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/3036600889727533.jpg,assets/images/original/cfs-image-0153.jpg,assets/images/webp/cfs-image-0153.webp,ok,1228,889,uncategorized_photo,未分類写真,2020-07-09 10:29,,1
cfs-image-0154,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/3037800149607607.jpg,assets/images/original/cfs-image-0154.jpg,assets/images/webp/cfs-image-0154.webp,ok,960,678,uncategorized_photo,未分類写真,2020-07-09 21:58,,1
cfs-image-0155,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/3041945562526399.jpg,assets/images/original/cfs-image-0155.jpg,assets/images/webp/cfs-image-0155.webp,ok,2048,1213,uncategorized_photo,未分類写真,2020-07-11 17:21,,1
cfs-image-0156,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/3042396569147965.png,assets/images/original/cfs-image-0156.png,assets/images/webp/cfs-image-0156.webp,ok,1553,611,uncategorized_photo,未分類写真,2020-07-11 21:33,,1
cfs-image-0157,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/3042397002481255.jpg,assets/images/original/cfs-image-0157.jpg,assets/images/webp/cfs-image-0157.webp,ok,2048,1426,uncategorized_photo,未分類写真,2020-07-11 21:33,,1
cfs-image-0158,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/3102777333109888.jpg,assets/images/original/cfs-image-0158.jpg,assets/images/webp/cfs-image-0158.webp,ok,960,678,uncategorized_photo,未分類写真,2020-07-31 09:58,,1
cfs-image-0159,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/3103251183062503.png,assets/images/original/cfs-image-0159.png,assets/images/webp/cfs-image-0159.webp,ok,1553,611,uncategorized_photo,未分類写真,2020-07-31 13:12,,1
cfs-image-0160,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/3107112489343039.jpg,assets/images/original/cfs-image-0160.jpg,assets/images/webp/cfs-image-0160.webp,ok,1920,1080,uncategorized_photo,未分類写真,2020-08-01 19:04,1日目終了しました。,1
cfs-image-0161,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/3491957447525206.jpg,assets/images/original/cfs-image-0161.jpg,assets/images/webp/cfs-image-0161.webp,ok,2048,1152,uncategorized_photo,未分類写真,2020-12-14 18:14,,1
cfs-image-0162,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/3697568926964056.jpg,assets/images/original/cfs-image-0162.jpg,assets/images/webp/cfs-image-0162.webp,ok,960,411,uncategorized_photo,未分類写真,2021-03-03 00:55,,1
cfs-image-0163,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/4297278003659809.jpg,assets/images/original/cfs-image-0163.jpg,assets/images/webp/cfs-image-0163.webp,ok,842,595,uncategorized_photo,未分類写真,2021-09-26 11:11,,1
cfs-image-0164,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/4427079744012967.jpg,assets/images/original/cfs-image-0164.jpg,assets/images/webp/cfs-image-0164.webp,ok,1467,1000,uncategorized_photo,未分類写真,2021-11-07 20:04,,1
cfs-image-0165,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/4436067206447554.png,assets/images/original/cfs-image-0165.png,assets/images/webp/cfs-image-0165.webp,ok,1422,800,uncategorized_photo,未分類写真,2021-11-10 19:31,昨日はお集まりいただきありがとうございました。 久しぶりの方、初めての方、遠方から参加の方と、近況や最近のトピックなど語り合いました。 マッピング以外にも、デジタルアーカイブのこととか、埼玉では5374まありやってないねとか、様々な話題になりました。ここからアーバンデータチャレンジ応募につながる物が出てこればいいなと埼玉拠点リーダーとしては思います♪ なか…,1
cfs-image-0166,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/4509624779091796.jpg,assets/images/original/cfs-image-0166.jpg,assets/images/webp/cfs-image-0166.webp,ok,842,595,uncategorized_photo,未分類写真,2021-12-03 14:49,,1
cfs-image-0167,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/4592821947438745.jpg,assets/images/original/cfs-image-0167.jpg,assets/images/webp/cfs-image-0167.webp,ok,1467,1000,uncategorized_photo,未分類写真,2021-12-25 08:58,,1
cfs-image-0168,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/465215038970873.jpg,assets/images/original/cfs-image-0168.jpg,assets/images/webp/cfs-image-0168.webp,ok,1000,522,uncategorized_photo,未分類写真,2022-10-01 09:32,,1
cfs-image-0169,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/738295322891446.jpg,assets/images/original/cfs-image-0169.jpg,assets/images/webp/cfs-image-0169.webp,ok,960,960,uncategorized_photo,未分類写真,2014-10-18 09:39,おはようございます。浦和駅改札出たところでお待ちしております。（太田）,1
cfs-image-0170,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/782159345171710.jpg,assets/images/original/cfs-image-0170.jpg,assets/images/webp/cfs-image-0170.webp,ok,960,720,uncategorized_photo,未分類写真,2015-01-08 11:53,,1
cfs-image-0171,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/782236348497343.jpg,assets/images/original/cfs-image-0171.jpg,assets/images/webp/cfs-image-0171.webp,ok,842,595,uncategorized_photo,未分類写真,2015-01-08 16:56,■主旨 近年、注目されている「オープンデータ」は「眠れる情報資産」と言われ、 全国自治体が情報の公開をはじめており、民間活用事例も数多く生まれています。 2013年6月には『新たなＩＴ戦略』として「オープンデータの利活用促進」が閣議決定され、 全国各地でオープンデータの利活用が行われつつあります。 1/16のアイデアソンでは、 全国でも積極的にオープンデー…,1
cfs-image-0172,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/785887174798927.jpg,assets/images/original/cfs-image-0172.jpg,assets/images/webp/cfs-image-0172.webp,ok,842,595,uncategorized_photo,未分類写真,2015-01-17 15:48,,1
cfs-image-0173,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/790398197681158.jpg,assets/images/original/cfs-image-0173.jpg,assets/images/webp/cfs-image-0173.webp,ok,2048,1448,uncategorized_photo,未分類写真,2015-01-28 14:46,,1
cfs-image-0174,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/790398201014491.jpg,assets/images/original/cfs-image-0174.jpg,assets/images/webp/cfs-image-0174.webp,ok,2048,1448,uncategorized_photo,未分類写真,2015-01-28 14:46,,1
cfs-image-0175,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/790398204347824.jpg,assets/images/original/cfs-image-0175.jpg,assets/images/webp/cfs-image-0175.webp,ok,2048,1448,uncategorized_photo,未分類写真,2015-01-28 14:46,,1
cfs-image-0176,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/790398211014490.jpg,assets/images/original/cfs-image-0176.jpg,assets/images/webp/cfs-image-0176.webp,ok,2048,1448,uncategorized_photo,未分類写真,2015-01-28 14:46,,1
cfs-image-0177,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/790398224347822.jpg,assets/images/original/cfs-image-0177.jpg,assets/images/webp/cfs-image-0177.webp,ok,2048,1448,uncategorized_photo,未分類写真,2015-01-28 14:46,,1
cfs-image-0178,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/791584287562549.jpg,assets/images/original/cfs-image-0178.jpg,assets/images/webp/cfs-image-0178.webp,ok,960,720,uncategorized_photo,未分類写真,2015-01-31 15:04,,1
cfs-image-0179,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/791584304229214.jpg,assets/images/original/cfs-image-0179.jpg,assets/images/webp/cfs-image-0179.webp,ok,960,720,uncategorized_photo,未分類写真,2015-01-31 15:04,,1
cfs-image-0180,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/791584327562545.jpg,assets/images/original/cfs-image-0180.jpg,assets/images/webp/cfs-image-0180.webp,ok,960,720,uncategorized_photo,未分類写真,2015-01-31 15:04,,1
cfs-image-0181,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/791584347562543.jpg,assets/images/original/cfs-image-0181.jpg,assets/images/webp/cfs-image-0181.webp,ok,960,720,uncategorized_photo,未分類写真,2015-01-31 15:04,,1
cfs-image-0182,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/791584377562540.jpg,assets/images/original/cfs-image-0182.jpg,assets/images/webp/cfs-image-0182.webp,ok,720,960,uncategorized_photo,未分類写真,2015-01-31 15:04,,1
cfs-image-0183,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/791595690894742.jpg,assets/images/original/cfs-image-0183.jpg,assets/images/webp/cfs-image-0183.webp,ok,960,720,uncategorized_photo,未分類写真,2015-01-31 16:11,,1
cfs-image-0184,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/791595707561407.jpg,assets/images/original/cfs-image-0184.jpg,assets/images/webp/cfs-image-0184.webp,ok,960,720,uncategorized_photo,未分類写真,2015-01-31 16:11,,1
cfs-image-0185,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/791595727561405.jpg,assets/images/original/cfs-image-0185.jpg,assets/images/webp/cfs-image-0185.webp,ok,720,960,uncategorized_photo,未分類写真,2015-01-31 16:11,,1
cfs-image-0186,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/791595744228070.jpg,assets/images/original/cfs-image-0186.jpg,assets/images/webp/cfs-image-0186.webp,ok,960,720,uncategorized_photo,未分類写真,2015-01-31 16:11,,1
cfs-image-0187,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/791595764228068.jpg,assets/images/original/cfs-image-0187.jpg,assets/images/webp/cfs-image-0187.webp,ok,960,720,uncategorized_photo,未分類写真,2015-01-31 16:11,,1
cfs-image-0188,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/799649420089369.jpg,assets/images/original/cfs-image-0188.jpg,assets/images/webp/cfs-image-0188.webp,ok,960,720,uncategorized_photo,未分類写真,2015-02-19 16:27,,1
cfs-image-0189,data/facebook-export/this_profile's_activity_across_facebook/posts/media/your_posts/800412340013077.jpg,assets/images/original/cfs-image-0189.jpg,assets/images/webp/cfs-image-0189.webp,ok,960,720,uncategorized_photo,未分類写真,2015-02-21 13:31,QGISを使って和光市のオープンデータを見ています,1
